words,good_probs,Length,Thresh,Flag
shanthivana,0.167835509,11,0.05409819,FALSE
karur,0.167847396,5,0.05409819,FALSE
vasanthanagar,0.167848596,13,0.05409819,FALSE
venera,0.167858302,6,0.05409819,FALSE
maharana,0.167875754,8,0.05409819,FALSE
upanagar,0.167936552,8,0.05409819,FALSE
dhanya,0.167950805,6,0.05409819,FALSE
jangamappa,0.16797343,10,0.05409819,FALSE
vinayakar,0.168000389,9,0.05409819,FALSE
paratments,0.168004991,10,0.05409819,FALSE
vishal,0.16801362,6,0.05409819,FALSE
zingade,0.168014599,7,0.05409819,FALSE
kanti,0.168020738,5,0.05409819,FALSE
alora,0.168044867,5,0.05409819,FALSE
mangam,0.168053974,6,0.05409819,FALSE
gajanana,0.168068121,8,0.05409819,FALSE
harish,0.168108614,6,0.05409819,FALSE
jayanthi,0.168130986,8,0.05409819,FALSE
sagar,0.168151019,5,0.05409819,FALSE
kalenagarahara,0.168193375,14,0.05409819,FALSE
sinthan,0.168212945,7,0.05409819,FALSE
veeran,0.16823005,6,0.05409819,FALSE
nangal,0.168248881,6,0.05409819,FALSE
balarama,0.168307994,8,0.05409819,FALSE
gadha,0.16832257,5,0.05409819,FALSE
vishalama,0.168378722,9,0.05409819,FALSE
sharath,0.168413701,7,0.05409819,FALSE
ramanthan,0.168419628,9,0.05409819,FALSE
shashidhar,0.168425989,10,0.05409819,FALSE
eshanthi,0.168428058,8,0.05409819,FALSE
shayamala,0.168451001,9,0.05409819,FALSE
saran,0.168585298,5,0.05409819,FALSE
valour,0.168711753,6,0.05409819,FALSE
parisara,0.168763334,8,0.05409819,FALSE
sanga,0.168810307,5,0.05409819,FALSE
santhana,0.168818548,8,0.05409819,FALSE
mandela,0.168843294,7,0.05409819,FALSE
charira,0.168862187,7,0.05409819,FALSE
florendale,0.168883503,10,0.05409819,FALSE
dhaya,0.168922114,5,0.05409819,FALSE
palalochanas,0.168938107,12,0.05409819,FALSE
villament,0.168950865,9,0.05409819,FALSE
kalina,0.168996433,6,0.05409819,FALSE
flloor,0.169094969,6,0.05409819,FALSE
anantya,0.169116569,7,0.05409819,FALSE
pandaram,0.169141683,8,0.05409819,FALSE
ments,0.169155878,5,0.05409819,FALSE
nagaram,0.169219675,7,0.05409819,FALSE
dinakaran,0.169268571,9,0.05409819,FALSE
james,0.169380362,5,0.05409819,FALSE
mamathanagar,0.169404923,12,0.05409819,FALSE
floriana,0.169430764,8,0.05409819,FALSE
harit,0.169460868,5,0.05409819,FALSE
prangan,0.16946783,7,0.05409819,FALSE
mandan,0.169483176,6,0.05409819,FALSE
harsingar,0.169489018,9,0.05409819,FALSE
gangajanan,0.169557968,10,0.05409819,FALSE
kashiganga,0.169558987,10,0.05409819,FALSE
mangamanapalaya,0.169562193,15,0.05409819,FALSE
chanadanagar,0.169571179,12,0.05409819,FALSE
nagavara,0.169611047,8,0.05409819,FALSE
dhayanandha,0.169647898,11,0.05409819,FALSE
bayana,0.169729629,6,0.05409819,FALSE
ghandha,0.169753552,7,0.05409819,FALSE
ranganathan,0.169851121,11,0.05409819,FALSE
kanavi,0.169988643,6,0.05409819,FALSE
balaga,0.170092684,6,0.05409819,FALSE
nandhan,0.170133486,7,0.05409819,FALSE
anandha,0.170133486,7,0.05409819,FALSE
ananthaya,0.170134332,9,0.05409819,FALSE
narasinga,0.17014223,9,0.05409819,FALSE
nandi,0.17019287,5,0.05409819,FALSE
viena,0.170199706,5,0.05409819,FALSE
varadha,0.170214548,7,0.05409819,FALSE
jagardanga,0.170226269,10,0.05409819,FALSE
chandranagar,0.170256131,12,0.05409819,FALSE
bharathinagar,0.17029343,13,0.05409819,FALSE
ganapat,0.170345049,7,0.05409819,FALSE
asharama,0.170432022,8,0.05409819,FALSE
kangra,0.170456403,6,0.05409819,FALSE
panalal,0.170480618,7,0.05409819,FALSE
tharaka,0.170723406,7,0.05409819,FALSE
shivanagar,0.170740419,10,0.05409819,FALSE
nandana,0.170761489,7,0.05409819,FALSE
bender,0.170774967,6,0.05409819,FALSE
kalayan,0.170785542,7,0.05409819,FALSE
thanda,0.17082576,6,0.05409819,FALSE
kalena,0.170844401,6,0.05409819,FALSE
blockh,0.170863337,6,0.05409819,FALSE
shivaganga,0.170909531,10,0.05409819,FALSE
vanamala,0.170936817,8,0.05409819,FALSE
alagar,0.170982697,6,0.05409819,FALSE
vandan,0.171000544,6,0.05409819,FALSE
charat,0.171233092,6,0.05409819,FALSE
tender,0.171248435,6,0.05409819,FALSE
shadhana,0.171290229,8,0.05409819,FALSE
westen,0.171489644,6,0.05409819,FALSE
bhandar,0.171495317,7,0.05409819,FALSE
angala,0.171518799,6,0.05409819,FALSE
ghari,0.17156621,5,0.05409819,FALSE
kanaka,0.171575174,6,0.05409819,FALSE
bangarappa,0.171639484,10,0.05409819,FALSE
bhandare,0.171647676,8,0.05409819,FALSE
zaranahar,0.171730284,9,0.05409819,FALSE
ramana,0.17176407,6,0.05409819,FALSE
pathan,0.171773314,6,0.05409819,FALSE
kaverinagar,0.171818688,11,0.05409819,FALSE
linden,0.1718224,6,0.05409819,FALSE
tharakarama,0.171848868,11,0.05409819,FALSE
janardhana,0.17194175,10,0.05409819,FALSE
nandar,0.171979732,6,0.05409819,FALSE
jayaram,0.17203068,7,0.05409819,FALSE
harini,0.172072665,6,0.05409819,FALSE
singareni,0.172089963,9,0.05409819,FALSE
inaya,0.172121073,5,0.05409819,FALSE
vaman,0.172162781,5,0.05409819,FALSE
malagala,0.172180124,8,0.05409819,FALSE
garage,0.172253085,6,0.05409819,FALSE
pavamananagar,0.172365335,13,0.05409819,FALSE
haryana,0.172377476,7,0.05409819,FALSE
mandarin,0.172382235,8,0.05409819,FALSE
jalaram,0.172531055,7,0.05409819,FALSE
bharatha,0.172593622,8,0.05409819,FALSE
ranganatha,0.17260435,10,0.05409819,FALSE
ranchana,0.172611601,8,0.05409819,FALSE
banagalore,0.172706058,10,0.05409819,FALSE
blockr,0.172712335,6,0.05409819,FALSE
harola,0.17271502,6,0.05409819,FALSE
blocks,0.172731792,6,0.05409819,FALSE
karel,0.172788343,5,0.05409819,FALSE
dharshana,0.172823798,9,0.05409819,FALSE
linga,0.172829271,5,0.05409819,FALSE
janam,0.172833561,5,0.05409819,FALSE
garde,0.172849875,5,0.05409819,FALSE
sharad,0.172862601,6,0.05409819,FALSE
aranganathan,0.172875307,12,0.05409819,FALSE
jaldhara,0.172945419,8,0.05409819,FALSE
virender,0.17295127,8,0.05409819,FALSE
kamala,0.173040724,6,0.05409819,FALSE
thangal,0.173082558,7,0.05409819,FALSE
sharada,0.173136251,7,0.05409819,FALSE
chandan,0.173180309,7,0.05409819,FALSE
barisha,0.173180613,7,0.05409819,FALSE
vinayakanagar,0.173188125,13,0.05409819,FALSE
vivera,0.173197916,6,0.05409819,FALSE
thanya,0.17325647,6,0.05409819,FALSE
kakar,0.173312443,5,0.05409819,FALSE
thilagar,0.173328404,8,0.05409819,FALSE
gandhi,0.173333219,6,0.05409819,FALSE
yashavi,0.173412749,7,0.05409819,FALSE
ganeshan,0.173427665,8,0.05409819,FALSE
bhagaya,0.173450581,7,0.05409819,FALSE
narang,0.173478573,6,0.05409819,FALSE
vidisha,0.173501808,7,0.05409819,FALSE
amara,0.173550987,5,0.05409819,FALSE
ramar,0.173550987,5,0.05409819,FALSE
marappa,0.173676684,7,0.05409819,FALSE
harihara,0.173708876,8,0.05409819,FALSE
shani,0.173787742,5,0.05409819,FALSE
mayan,0.173895066,5,0.05409819,FALSE
shashidhara,0.173914083,11,0.05409819,FALSE
anandanagar,0.173953828,11,0.05409819,FALSE
janaka,0.173957035,6,0.05409819,FALSE
visthar,0.173981926,7,0.05409819,FALSE
veera,0.174010251,5,0.05409819,FALSE
bangalore,0.174061046,9,0.05409819,FALSE
kanakaraya,0.174079427,10,0.05409819,FALSE
narayanama,0.174116708,10,0.05409819,FALSE
shashi,0.174130878,6,0.05409819,FALSE
meera,0.174185518,5,0.05409819,FALSE
floravilla,0.174263225,10,0.05409819,FALSE
bangalor,0.174275871,8,0.05409819,FALSE
blocku,0.174279404,6,0.05409819,FALSE
visharam,0.17428631,8,0.05409819,FALSE
nagaya,0.17433535,6,0.05409819,FALSE
kanagam,0.174379856,7,0.05409819,FALSE
anantharaman,0.174394177,12,0.05409819,FALSE
basha,0.174400994,5,0.05409819,FALSE
shanti,0.174428554,6,0.05409819,FALSE
warden,0.174532069,6,0.05409819,FALSE
aranya,0.174551605,6,0.05409819,FALSE
chaman,0.174562975,6,0.05409819,FALSE
apartment,0.174641942,9,0.05409819,FALSE
prarthana,0.174663423,9,0.05409819,FALSE
shesha,0.174705156,6,0.05409819,FALSE
parthavi,0.174863796,8,0.05409819,FALSE
arertment,0.174878294,9,0.05409819,FALSE
paradi,0.174905892,6,0.05409819,FALSE
kalinga,0.174960199,7,0.05409819,FALSE
janani,0.174961274,6,0.05409819,FALSE
inder,0.175116158,5,0.05409819,FALSE
bande,0.17527591,5,0.05409819,FALSE
nandanar,0.17542948,8,0.05409819,FALSE
deeshari,0.175453114,8,0.05409819,FALSE
ashar,0.175542434,5,0.05409819,FALSE
gardina,0.175617774,7,0.05409819,FALSE
manda,0.175631984,5,0.05409819,FALSE
velar,0.175727844,5,0.05409819,FALSE
parel,0.175754994,5,0.05409819,FALSE
barin,0.175800348,5,0.05409819,FALSE
eshanya,0.175818591,7,0.05409819,FALSE
filor,0.176070229,5,0.05409819,FALSE
thala,0.176385459,5,0.05409819,FALSE
ventharasi,0.17659001,10,0.05409819,FALSE
kanthi,0.176618891,6,0.05409819,FALSE
flamenco,0.176641552,8,0.05409819,FALSE
vinayanand,0.17676946,10,0.05409819,FALSE
purana,0.176840522,6,0.05409819,FALSE
games,0.177003132,5,0.05409819,FALSE
seshan,0.177007188,6,0.05409819,FALSE
keshar,0.177040805,6,0.05409819,FALSE
pharande,0.177059272,8,0.05409819,FALSE
erande,0.177123161,6,0.05409819,FALSE
jaganathan,0.177141294,10,0.05409819,FALSE
hatha,0.177142556,5,0.05409819,FALSE
charitha,0.177163789,8,0.05409819,FALSE
blocko,0.177324478,6,0.05409819,FALSE
haven,0.177343091,5,0.05409819,FALSE
mangal,0.177432631,6,0.05409819,FALSE
virar,0.177561942,5,0.05409819,FALSE
ishana,0.17758739,6,0.05409819,FALSE
parthagam,0.177611961,9,0.05409819,FALSE
waman,0.177666701,5,0.05409819,FALSE
villa,0.177682365,5,0.05409819,FALSE
bagan,0.177691607,5,0.05409819,FALSE
nandhana,0.1777608,8,0.05409819,FALSE
sharon,0.177785657,6,0.05409819,FALSE
naresh,0.177816001,6,0.05409819,FALSE
palandi,0.177985141,7,0.05409819,FALSE
bloor,0.178022194,5,0.05409819,FALSE
tarangan,0.178077414,8,0.05409819,FALSE
ganigara,0.178206141,8,0.05409819,FALSE
roshanara,0.178251118,9,0.05409819,FALSE
ganesha,0.178279614,7,0.05409819,FALSE
mblock,0.178312739,6,0.05409819,FALSE
kanthal,0.178358275,7,0.05409819,FALSE
floori,0.178384363,6,0.05409819,FALSE
varanam,0.178401742,7,0.05409819,FALSE
ayangaran,0.178404834,9,0.05409819,FALSE
palaya,0.178407128,6,0.05409819,FALSE
gardenchar,0.178420144,10,0.05409819,FALSE
karave,0.178429253,6,0.05409819,FALSE
floour,0.17862889,6,0.05409819,FALSE
ramanagar,0.17872299,9,0.05409819,FALSE
manya,0.178761394,5,0.05409819,FALSE
shakar,0.178809696,6,0.05409819,FALSE
mandarina,0.17883194,9,0.05409819,FALSE
apartmen,0.178865487,8,0.05409819,FALSE
chanda,0.178959396,6,0.05409819,FALSE
bloock,0.17896787,6,0.05409819,FALSE
terena,0.179025421,6,0.05409819,FALSE
ventila,0.179142016,7,0.05409819,FALSE
vandhan,0.179163679,7,0.05409819,FALSE
blockajantha,0.179199937,12,0.05409819,FALSE
marthanda,0.179213872,9,0.05409819,FALSE
kanchan,0.17925374,7,0.05409819,FALSE
sagara,0.179346421,6,0.05409819,FALSE
janta,0.179388339,5,0.05409819,FALSE
parivar,0.179401416,7,0.05409819,FALSE
galena,0.17942486,6,0.05409819,FALSE
menaka,0.179458015,6,0.05409819,FALSE
lower,0.179468516,5,0.05409819,FALSE
angan,0.179555838,5,0.05409819,FALSE
sarana,0.179588445,6,0.05409819,FALSE
narayan,0.179596451,7,0.05409819,FALSE
varsha,0.179641687,6,0.05409819,FALSE
amena,0.179692172,5,0.05409819,FALSE
disha,0.179712105,5,0.05409819,FALSE
vanagaram,0.179721375,9,0.05409819,FALSE
kanakanagar,0.179737447,11,0.05409819,FALSE
vandana,0.179825014,7,0.05409819,FALSE
sharadanagar,0.179866063,12,0.05409819,FALSE
sharadha,0.17987765,8,0.05409819,FALSE
shadhara,0.17987765,8,0.05409819,FALSE
anantha,0.180020023,7,0.05409819,FALSE
chand,0.180089096,5,0.05409819,FALSE
florida,0.180171686,7,0.05409819,FALSE
senthan,0.18024517,7,0.05409819,FALSE
kandarama,0.180286274,9,0.05409819,FALSE
blockayappa,0.180351307,11,0.05409819,FALSE
chandana,0.180485975,8,0.05409819,FALSE
kamalanagar,0.18050345,11,0.05409819,FALSE
janatha,0.180527239,7,0.05409819,FALSE
papanthangal,0.180567417,12,0.05409819,FALSE
inchara,0.180587788,7,0.05409819,FALSE
shanthi,0.180705076,7,0.05409819,FALSE
vanya,0.180764172,5,0.05409819,FALSE
narayanan,0.180775585,9,0.05409819,FALSE
rasha,0.180802277,5,0.05409819,FALSE
vidhana,0.180938201,7,0.05409819,FALSE
jayaraman,0.18094505,9,0.05409819,FALSE
maratha,0.181026469,7,0.05409819,FALSE
nandhanar,0.181093891,9,0.05409819,FALSE
parasara,0.181145382,8,0.05409819,FALSE
garadi,0.181205643,6,0.05409819,FALSE
shanta,0.181290516,6,0.05409819,FALSE
visthara,0.181294378,8,0.05409819,FALSE
jaganatha,0.18132491,9,0.05409819,FALSE
mandar,0.181367127,6,0.05409819,FALSE
gangadhar,0.181370199,9,0.05409819,FALSE
kaman,0.181549591,5,0.05409819,FALSE
burari,0.181554041,6,0.05409819,FALSE
china,0.18168722,5,0.05409819,FALSE
shena,0.181707814,5,0.05409819,FALSE
deesha,0.181711046,6,0.05409819,FALSE
ramesha,0.18181766,7,0.05409819,FALSE
mandi,0.181883372,5,0.05409819,FALSE
meeranagar,0.181884519,10,0.05409819,FALSE
pathare,0.181892606,7,0.05409819,FALSE
papancha,0.181927287,8,0.05409819,FALSE
sharing,0.181943634,7,0.05409819,FALSE
yagavi,0.181948252,6,0.05409819,FALSE
metha,0.181990619,5,0.05409819,FALSE
panchanan,0.182059878,9,0.05409819,FALSE
walan,0.182257208,5,0.05409819,FALSE
gangappa,0.182327938,8,0.05409819,FALSE
nagari,0.182367515,6,0.05409819,FALSE
denta,0.182427344,5,0.05409819,FALSE
kavinagar,0.182624639,9,0.05409819,FALSE
vamana,0.182630811,6,0.05409819,FALSE
yashila,0.182687348,7,0.05409819,FALSE
manandi,0.182705076,7,0.05409819,FALSE
shinde,0.182866075,6,0.05409819,FALSE
artha,0.182868809,5,0.05409819,FALSE
mangalore,0.183130561,9,0.05409819,FALSE
paramanand,0.183221274,10,0.05409819,FALSE
chandar,0.183242058,7,0.05409819,FALSE
sharadhanagar,0.183335327,13,0.05409819,FALSE
haritha,0.183382672,7,0.05409819,FALSE
kantinagar,0.183520379,10,0.05409819,FALSE
chandanagar,0.183564459,11,0.05409819,FALSE
parappana,0.183597402,9,0.05409819,FALSE
taranagar,0.183631487,9,0.05409819,FALSE
ananthanagar,0.183732212,12,0.05409819,FALSE
pathar,0.183817847,6,0.05409819,FALSE
chandi,0.184037368,6,0.05409819,FALSE
saranga,0.184051759,7,0.05409819,FALSE
parade,0.184180058,6,0.05409819,FALSE
kandhari,0.184181754,8,0.05409819,FALSE
parth,0.184376987,5,0.05409819,FALSE
managala,0.184455045,8,0.05409819,FALSE
paman,0.184666666,5,0.05409819,FALSE
fllorentina,0.184724918,11,0.05409819,FALSE
paras,0.184727968,5,0.05409819,FALSE
malana,0.18474219,6,0.05409819,FALSE
gandhinagar,0.184761557,11,0.05409819,FALSE
karani,0.184797819,6,0.05409819,FALSE
ventona,0.185010034,7,0.05409819,FALSE
sharade,0.185017471,7,0.05409819,FALSE
karam,0.185063903,5,0.05409819,FALSE
karor,0.185139739,5,0.05409819,FALSE
verandha,0.185254695,8,0.05409819,FALSE
serena,0.185312346,6,0.05409819,FALSE
shantinagar,0.185344415,11,0.05409819,FALSE
sesha,0.185431706,5,0.05409819,FALSE
ganthi,0.185489366,6,0.05409819,FALSE
kandhan,0.185618237,7,0.05409819,FALSE
ventana,0.185663842,7,0.05409819,FALSE
reshan,0.185779073,6,0.05409819,FALSE
vandhana,0.18581791,8,0.05409819,FALSE
varinder,0.185866019,8,0.05409819,FALSE
kanchana,0.185897969,8,0.05409819,FALSE
pandhari,0.18598217,8,0.05409819,FALSE
paramesh,0.185992201,8,0.05409819,FALSE
kartar,0.186001556,6,0.05409819,FALSE
chaya,0.186132473,5,0.05409819,FALSE
narayana,0.186202568,8,0.05409819,FALSE
kalan,0.186240423,5,0.05409819,FALSE
vivara,0.186264808,6,0.05409819,FALSE
chinar,0.186352486,6,0.05409819,FALSE
jayarama,0.18640207,8,0.05409819,FALSE
gangadhara,0.186408576,10,0.05409819,FALSE
garden,0.186495557,6,0.05409819,FALSE
dagar,0.186702938,5,0.05409819,FALSE
paragam,0.186728463,7,0.05409819,FALSE
janaram,0.1869646,7,0.05409819,FALSE
rayara,0.187078584,6,0.05409819,FALSE
blocke,0.187238296,6,0.05409819,FALSE
yavar,0.187247423,5,0.05409819,FALSE
sharanam,0.18726861,8,0.05409819,FALSE
parani,0.187331767,6,0.05409819,FALSE
danga,0.187434965,5,0.05409819,FALSE
zareen,0.187440652,6,0.05409819,FALSE
chander,0.187685836,7,0.05409819,FALSE
kashinagara,0.187720425,11,0.05409819,FALSE
shanthinagar,0.187913163,12,0.05409819,FALSE
manthan,0.188172102,7,0.05409819,FALSE
aparana,0.188184048,7,0.05409819,FALSE
param,0.188241316,5,0.05409819,FALSE
anagar,0.188288021,6,0.05409819,FALSE
vinyaga,0.188400881,7,0.05409819,FALSE
mangala,0.188442875,7,0.05409819,FALSE
shayan,0.188743838,6,0.05409819,FALSE
harsha,0.188761255,6,0.05409819,FALSE
panchaganga,0.18884899,11,0.05409819,FALSE
handa,0.18894021,5,0.05409819,FALSE
mandara,0.188977343,7,0.05409819,FALSE
rangan,0.189013462,6,0.05409819,FALSE
eshan,0.189237855,5,0.05409819,FALSE
kanchanganga,0.189462266,12,0.05409819,FALSE
shanthala,0.189469081,9,0.05409819,FALSE
karanth,0.189476532,7,0.05409819,FALSE
tharala,0.189517442,7,0.05409819,FALSE
ushanagar,0.189926213,9,0.05409819,FALSE
flash,0.189949802,5,0.05409819,FALSE
malar,0.190094388,5,0.05409819,FALSE
floore,0.190186053,6,0.05409819,FALSE
pandharinagar,0.190473191,13,0.05409819,FALSE
janda,0.19053847,5,0.05409819,FALSE
kanya,0.190619955,5,0.05409819,FALSE
shanthingar,0.190694155,11,0.05409819,FALSE
panto,0.190697649,5,0.05409819,FALSE
gandhari,0.190742705,8,0.05409819,FALSE
kandar,0.190930046,6,0.05409819,FALSE
vinayaga,0.190964272,8,0.05409819,FALSE
galande,0.191376357,7,0.05409819,FALSE
dhana,0.191388892,5,0.05409819,FALSE
arangan,0.191781636,7,0.05409819,FALSE
thapar,0.191811363,6,0.05409819,FALSE
parag,0.191823907,5,0.05409819,FALSE
shamana,0.192510801,7,0.05409819,FALSE
parthala,0.19251226,8,0.05409819,FALSE
vendhan,0.192568914,7,0.05409819,FALSE
vinayagar,0.19281038,9,0.05409819,FALSE
masha,0.193048943,5,0.05409819,FALSE
kalanagar,0.193151836,9,0.05409819,FALSE
panama,0.193167224,6,0.05409819,FALSE
banganga,0.193209858,8,0.05409819,FALSE
singara,0.19326864,7,0.05409819,FALSE
charanaya,0.19334504,9,0.05409819,FALSE
bagar,0.193400188,5,0.05409819,FALSE
vinaya,0.193933263,6,0.05409819,FALSE
janya,0.193933484,5,0.05409819,FALSE
jayanagar,0.194399449,9,0.05409819,FALSE
gangaram,0.194681692,8,0.05409819,FALSE
pandhare,0.194690197,8,0.05409819,FALSE
floor,0.194865681,5,0.05409819,FALSE
veena,0.194933399,5,0.05409819,FALSE
pashan,0.195077841,6,0.05409819,FALSE
jashan,0.195110618,6,0.05409819,FALSE
meena,0.19512974,5,0.05409819,FALSE
vengal,0.195212598,6,0.05409819,FALSE
vinayar,0.195932582,7,0.05409819,FALSE
vande,0.196191111,5,0.05409819,FALSE
kanthan,0.1964046,7,0.05409819,FALSE
bangar,0.196517289,6,0.05409819,FALSE
magan,0.196691407,5,0.05409819,FALSE
shama,0.196720549,5,0.05409819,FALSE
venchar,0.196770693,7,0.05409819,FALSE
chari,0.19691313,5,0.05409819,FALSE
qurter,0.196922705,6,0.05409819,FALSE
manan,0.197023251,5,0.05409819,FALSE
baranagar,0.197083564,9,0.05409819,FALSE
pandi,0.197279001,5,0.05409819,FALSE
kamar,0.197599231,5,0.05409819,FALSE
mantha,0.197707241,6,0.05409819,FALSE
jayanagara,0.198265573,10,0.05409819,FALSE
kashana,0.198425122,7,0.05409819,FALSE
florentina,0.198687903,10,0.05409819,FALSE
thana,0.198976113,5,0.05409819,FALSE
blockananda,0.199440022,11,0.05409819,FALSE
jayangar,0.199487171,8,0.05409819,FALSE
gandhare,0.199673629,8,0.05409819,FALSE
sharanya,0.200009462,8,0.05409819,FALSE
nagar,0.200319732,5,0.05409819,FALSE
zarina,0.200460756,6,0.05409819,FALSE
agara,0.200498825,5,0.05409819,FALSE
nanar,0.200657697,5,0.05409819,FALSE
arana,0.200837092,5,0.05409819,FALSE
kanagan,0.200913273,7,0.05409819,FALSE
partment,0.200958087,8,0.05409819,FALSE
nanga,0.201105147,5,0.05409819,FALSE
ranga,0.201284942,5,0.05409819,FALSE
marina,0.201434194,6,0.05409819,FALSE
martha,0.202122959,6,0.05409819,FALSE
angara,0.202266853,6,0.05409819,FALSE
papan,0.202303179,5,0.05409819,FALSE
parthan,0.20233672,7,0.05409819,FALSE
jayangara,0.203298322,9,0.05409819,FALSE
bloch,0.203937453,5,0.05409819,FALSE
floral,0.204512409,6,0.05409819,FALSE
gandhar,0.204588954,7,0.05409819,FALSE
manganga,0.204757509,8,0.05409819,FALSE
harinagar,0.204781802,9,0.05409819,FALSE
hamara,0.205504926,6,0.05409819,FALSE
pareena,0.205755025,7,0.05409819,FALSE
tharanga,0.205757902,8,0.05409819,FALSE
fllor,0.205775727,5,0.05409819,FALSE
langar,0.206050551,6,0.05409819,FALSE
gandi,0.206200615,5,0.05409819,FALSE
nagara,0.206306113,6,0.05409819,FALSE
shantha,0.207199144,7,0.05409819,FALSE
karaya,0.207544202,6,0.05409819,FALSE
papana,0.207790074,6,0.05409819,FALSE
kantha,0.208131723,6,0.05409819,FALSE
dhara,0.208494597,5,0.05409819,FALSE
hande,0.208718761,5,0.05409819,FALSE
florento,0.209271756,8,0.05409819,FALSE
pasha,0.209389689,5,0.05409819,FALSE
kangan,0.209690747,6,0.05409819,FALSE
kanan,0.210093255,5,0.05409819,FALSE
charan,0.210100973,6,0.05409819,FALSE
parapana,0.210874467,8,0.05409819,FALSE
karantha,0.211122066,8,0.05409819,FALSE
ganganagar,0.211143561,10,0.05409819,FALSE
hagan,0.211595376,5,0.05409819,FALSE
wagare,0.212155837,6,0.05409819,FALSE
garand,0.212287628,6,0.05409819,FALSE
qureshi,0.212290914,7,0.05409819,FALSE
inara,0.212442959,5,0.05409819,FALSE
parande,0.213186505,7,0.05409819,FALSE
jagan,0.213385279,5,0.05409819,FALSE
arena,0.213563691,5,0.05409819,FALSE
naren,0.213563691,5,0.05409819,FALSE
kanaga,0.213878262,6,0.05409819,FALSE
renga,0.21403992,5,0.05409819,FALSE
magar,0.214079639,5,0.05409819,FALSE
manar,0.214440819,5,0.05409819,FALSE
maran,0.214632536,5,0.05409819,FALSE
manga,0.214919004,5,0.05409819,FALSE
ganapa,0.215274245,6,0.05409819,FALSE
flower,0.215560946,6,0.05409819,FALSE
partha,0.215697911,6,0.05409819,FALSE
flama,0.215708936,5,0.05409819,FALSE
kanare,0.216148411,6,0.05409819,FALSE
blore,0.217742352,5,0.05409819,FALSE
narar,0.218591817,5,0.05409819,FALSE
gasha,0.21885899,5,0.05409819,FALSE
quresh,0.219957233,6,0.05409819,FALSE
flour,0.220379104,5,0.05409819,FALSE
block,0.220901988,5,0.05409819,FALSE
floura,0.222673965,6,0.05409819,FALSE
gagan,0.22298844,5,0.05409819,FALSE
parera,0.223001111,6,0.05409819,FALSE
flant,0.223168208,5,0.05409819,FALSE
sharan,0.223356923,6,0.05409819,FALSE
ganaga,0.224620046,6,0.05409819,FALSE
gagana,0.224620046,6,0.05409819,FALSE
ganana,0.224923165,6,0.05409819,FALSE
karan,0.228870694,5,0.05409819,FALSE
karaga,0.229038825,6,0.05409819,FALSE
kanara,0.229347907,6,0.05409819,FALSE
haran,0.230895964,5,0.05409819,FALSE
jagar,0.232249309,5,0.05409819,FALSE
flore,0.238343943,5,0.05409819,FALSE
flock,0.241802526,5,0.05409819,FALSE
ganga,0.24365301,5,0.05409819,FALSE
blocka,0.247502358,6,0.05409819,FALSE
shara,0.247995979,5,0.05409819,FALSE
flora,0.256674389,5,0.05409819,FALSE
